# Field minima and maxima
# Time       	field        	min          	position(min)	processor    	max          	position(max)	processor    
4.75967      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.326142e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
4.76334      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.356948e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.76741      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.449145e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.77149      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.506763e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
4.77465      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.423296e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.77782      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.822375e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.78099      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.985876e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.78416      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.850550e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.78733      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.715125e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.7905       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.719089e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.79366      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.800268e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.79683      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.796910e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
4.8          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.787135e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
4.80333      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.793677e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.80667      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.806379e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.81         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.742439e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
4.81345      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.663792e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
4.81704      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.626957e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
4.82063      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.482906e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
4.82445      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.523248e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
4.82826      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.392473e+00	(0.000000e+00 -3.666854e-03 1.006500e-01)	0
4.83226      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.421294e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
4.83625      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.362050e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
4.84024      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.390980e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.84434      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.417131e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.84844      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.409690e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.85265      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.411653e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.85674      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.358022e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.86095      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.340024e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.86493      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.246441e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.86902      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.258094e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
4.87311      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.214897e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
4.87721      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.240728e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
4.8813       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.207642e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.88513      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.300009e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.88923      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.447995e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.89333      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.502844e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.89744      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.596512e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.90154      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.711465e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.90582      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.900220e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.90991      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.857437e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.91401      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.893884e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.9181       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.937913e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.922        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.897316e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.92572      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.878945e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.92925      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.870799e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.93262      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.869097e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
4.93583      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.746662e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
4.93921      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.694163e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.94259      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.578019e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.94596      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.470639e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
4.94934      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.382701e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
4.95296      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.395026e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.95688      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.483107e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
4.9608       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.517598e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.96472      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.589999e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.96864      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.633045e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
4.97256      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.700996e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.97648      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.779487e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
4.9804       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.829106e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
4.98367      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.904452e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
4.98693      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.038909e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.98955      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.136885e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.99216      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.228266e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
4.99477      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.273692e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
4.99739      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.296305e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
5            	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.255332e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
5.0029       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.313604e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.00576      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.209399e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.00879      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.097918e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.01187      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.147173e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.01496      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.900409e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.01826      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.901052e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
5.02157      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.774929e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
5.02507      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.683639e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
5.02864      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.577655e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
5.03236      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.554902e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.03617      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.600811e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.04017      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.622466e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.04397      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.539682e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.04819      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.612576e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.05198      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.445136e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.0561       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.520105e+00	(3.666854e-03 0.000000e+00 1.600500e-01)	0
5.06009      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.416856e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.06421      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.384993e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.06832      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.380712e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.07257      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.399126e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.07682      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.435924e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.08122      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.540574e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.08546      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.639273e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.08955      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.750506e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.09364      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.854610e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.09773      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.856132e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.10182      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.862569e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.10575      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.888008e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.10937      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.857790e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.11286      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.893755e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.11609      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.933447e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
5.1192       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.916693e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
5.1223       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.948869e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
5.12541      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.848868e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
5.12852      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.751811e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
5.13177      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.645942e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.13518      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.581854e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.13878      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.471599e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.14238      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.443445e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.14622      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.360670e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
5.15006      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.336491e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
5.15391      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.361298e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
5.1581       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.398941e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
5.16229      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.306596e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
5.16606      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.341016e+00	(-3.666854e-03 0.000000e+00 1.402500e-01)	0
5.16983      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.369224e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.1736       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.374127e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
5.17737      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.413100e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
5.18114      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.408107e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.18491      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.439270e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.18869      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.403883e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
5.19246      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.437266e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.19623      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.397812e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
5.2          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.378751e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
5.20392      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.401395e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.20784      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.405440e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.21176      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.450592e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.21586      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.499090e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.21995      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.488704e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
5.22414      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.518023e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.22843      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.556965e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.23282      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.564002e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.23722      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.548256e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.24175      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.566389e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.24627      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.553176e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.25054      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.535335e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.25481      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.610287e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.25908      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.641627e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.26335      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.602306e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.26776      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.628884e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.27216      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.657221e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.27643      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.650101e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.28055      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.665634e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.28466      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.713116e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
5.28851      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.659976e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.29235      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.688054e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.29607      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.689926e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.29978      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.685888e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.30336      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.625345e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
5.30694      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.630752e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
5.31052      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.640631e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
5.31396      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.586308e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
